Date,Title,Kicker,Image,Link,Word_Count_Title,Word_Count_Kicker,Character_Count_Title,Character_Count_Kicker,Capital_Words_Kicker,Sentiment_Title,Sentiment_Kicker,Keyword_Frequency_Title,Keyword_Frequency_Kicker,Readability_Score_Title,Readability_Score_Kicker,Title_Complexity
2025-03-05,TO LAUNCH IN WISCONSIN THIS MONTH,Tribal gaming leaders launch Self-Exclusion Program to promote responsible gambling,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/05/10/64194/1715346837-juego-slots-generica-21.jpg,https://www.yogonet.com/international/news/2025/03/05/97185-tribal-gaming-leaders-launch-selfexclusion-program-to-promote-responsible-gambling,6,10,33,83,"['Tribal', 'Self-Exclusion', 'Program']",0.0,0.2,"{'to': 1, 'in': 1, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 1, 'new': 0}",0.0,0.0,4.666666666666667
2025-03-06,RFQ DUE BY MARCH 14,Indiana Gaming Commission seeking to launch Rising Star Casino relocation study,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/11/07/69816/1731009746-full-house-resorts-new-haven-indiana-render-01.jpg,https://www.yogonet.com/international/news/2025/03/06/97179-indiana-gaming-commission-seeking-to-launch-rising-star-casino-relocation-study,5,11,19,79,"['Indiana', 'Gaming', 'Commission', 'Rising', 'Star', 'Casino']",-0.125,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 1}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 1, 'new': 0}",0.0,0.0,3.0
2025-03-05,TO EXIT STATE BY MARCH 14,Kalshi ordered to exit Nevada as NGCB issues cease-and-desist,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/03/05/73163/1741183577-kalshi-generica.jpg,https://www.yogonet.com/international/news/2025/03/05/97171-kalshi-ordered-to-exit-nevada-as-ngcb-issues-ceaseanddesist,6,9,25,61,"['Kalshi', 'Nevada']",0.0,0.0,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 1}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,3.3333333333333335
2025-03-05,OPERATOR OF 58 GAMBLING WEBSITE,Aspire Global to pay $1.78 million in UKGC regulatory settlement,https://imagenesyogonet.b-cdn.net/data/imagenes/2022/09/21/49112/1663774055-ukgc-generica-04-gambling-commission.jpg,https://www.yogonet.com/international/news/2025/03/05/97077-aspire-global-to-pay-178-million-in-ukgc-regulatory-settlement,5,10,31,64,"['Aspire', 'Global']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 1, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 1, 'march': 0}","{'to': 1, 'in': 1, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,35.94500000000002,5.4
2025-03-06,COMPLIANCE DEADLINE SET FOR 10 APRIL,Malta: FIAU launches 2025 Risk Evaluation Questionnaire for gaming operators,https://imagenesyogonet.b-cdn.net/data/imagenes/2022/11/25/50770/1669380447-juego-online-generica-18.jpg,https://www.yogonet.com/international/news/2025/03/06/97073-malta-fiau-launches-2025-risk-evaluation-questionnaire-for-gaming-operators,6,10,36,76,"['Malta:', 'Risk', 'Evaluation', 'Questionnaire']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 1, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 1, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 1, 'new': 0}",0.0,0.0,5.166666666666667
2025-03-04,CFTC TO HOST ROUNDTABLE,Tribes warn prediction markets threaten sovereignty in CFTC review,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/03/04/73134/1741095785-cftc-commodity-futures-trading-commission-web.jpg,https://www.yogonet.com/international/news/2025/03/04/97060-tribes-warn-prediction-markets-threaten-sovereignty-in-cftc-review,4,9,23,66,['Tribes'],0.0,0.0,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.0
2025-03-05,PREPARATIONS UNDERWAY TO ESTABLISH A FORUM,Japan moves to block access to online casinos triggered by rising gambling concern,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/08/22/67138/1724337287-vista-tokio-japon-03.jpg,https://www.yogonet.com/international/news/2025/03/05/97056-japan-moves-to-block-access-to-online-casinos-triggered-by-rising-gambling-concern,6,13,42,82,['Japan'],0.0,0.0,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 1, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 2, 'in': 0, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,6.166666666666667
2025-03-05,11 CASINOS OPERATE AS SATELLITES,Macau's satellite casinos face year-end transition as government pledges stability,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/08/28/67302/1724867456-sam-hou-fai-former-president-macau-court-final-appeal.jpg,https://www.yogonet.com/international/news/2025/03/05/96681-macau-39s-satellite-casinos-face-yearend-transition-as-government-pledges-stability,5,10,32,82,[],0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.6
2025-03-04,ALSO ADDS INDIVIDUALS TO EXCLUSION LIST,Pennsylvania Gaming Control Board issues $81K fine to Presque Isle Downs & Casino operator,https://imagenesyogonet.b-cdn.net/data/imagenes/2023/01/10/51536/1673355071-presque-isle-downs-casino.jpg,https://www.yogonet.com/international/news/2025/03/04/96655-pennsylvania-gaming-control-board-issues-81k-fine-to-presque-isle-downs-casino-operator,6,14,39,90,"['Pennsylvania', 'Gaming', 'Control', 'Board', '$81K', 'Presque', 'Isle', 'Downs', 'Casino']",0.0,0.4166666666666667,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 1, 'new': 0}",0.0,0.0,5.666666666666667
2025-02-28,GGR PROJECTED TO RISE 17% IN 2025,"Philippines' gaming revenue poised for record growth in 2025, says PAGCOR chairman",https://imagenesyogonet.b-cdn.net/data/imagenes/2023/03/29/53292/1680115919-alejandro-tengco-chairman-ceo-pagcor.jpg,https://www.yogonet.com/international/news/2025/02/28/96549-philippines-39-gaming-revenue-poised-for-record-growth-in-2025-says-pagcor-chairman,7,12,33,82,"[""Philippines'""]",0.0,0.0,"{'to': 1, 'in': 1, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 1, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 1, 'new': 0}",0.0,0.0,3.857142857142857
2025-02-26,ACMA ISSUES FORMAL WARNING,Australia: Network 10 found in breach of gambling ad regulations during Formula One broadcast,https://imagenesyogonet.b-cdn.net/data/imagenes/2021/06/23/37223/1625374623-acma-australia-oficina.jpg,https://www.yogonet.com/international/news/2025/02/26/96441-australia-network-10-found-in-breach-of-gambling-ad-regulations-during-formula-one-broadcast,4,14,26,93,"['Australia:', 'Network', 'Formula', 'One']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 1, 'the': 0, 'of': 1, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.75
2025-02-27,MISREPORTING IN THE PERIOD 2021–2022,Czech Republic recovers $22.71 million in gambling tax audit,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/26/72944/1740593786-bandera-republica-checa.jpg,https://www.yogonet.com/international/news/2025/02/27/96440-czech-republic-recovers-2271-million-in-gambling-tax-audit,5,9,36,60,"['Czech', 'Republic']",0.0,0.0,"{'to': 0, 'in': 1, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,56.70000000000002,6.4
2025-02-27,CONSULTATION PERIOD UNTIL MARCH 5,Curaçao regulator seeks feedback on responsible gaming policy,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/12/02/70575/1733154590-vista-curazao-02.jpg,https://www.yogonet.com/international/news/2025/02/27/96435-curacao-regulator-seeks-feedback-on-responsible-gaming-policy,5,8,33,61,['Curaçao'],0.0,0.2,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 1}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 1, 'new': 0}",0.0,0.0,5.8
2025-02-27,LIKELY TO BOOST ECONOMIC ACTIVITY,Philippines exits global watchdog FATF’s money laundering ‘grey list’,https://imagenesyogonet.b-cdn.net/data/imagenes/2023/09/29/58152/1696008488-vista-manila-filipinas.jpg,https://www.yogonet.com/international/news/2025/02/27/96423-philippines-exits-global-watchdog-fatfs-money-laundering-grey-list,5,9,33,69,['Philippines'],0.1,-0.025,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.8
2025-02-26,CALLED IT A THREAT TO STATE GAMING LAWS,Nevada Rep. Titus urges crackdown on prediction markets offering sports betting-like contracts,https://imagenesyogonet.b-cdn.net/data/imagenes/2018/03/07/17619/1625233141-dina-titus-representante-democrata-nevada-congreso-usa.jpg,https://www.yogonet.com/international/news/2025/02/26/96418-nevada-rep-titus-urges-crackdown-on-prediction-markets-offering-sports-bettinglike-contracts,8,12,39,94,"['Nevada', 'Rep.', 'Titus']",0.0,0.0,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 1, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,11.355000000000018,4.0
2025-02-26,ACCORDING TO UOL SURVEY,Majority of unauthorized online betting sites still operating in Brazil despite SPA clampdown,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/10/72434/1739196346-juego-en-linea-generica.jpg,https://www.yogonet.com/international/news/2025/02/26/96331-majority-of-unauthorized-online-betting-sites-still-operating-in-brazil-despite-spa-clampdown,4,13,23,93,"['Majority', 'Brazil']",0.0,0.0,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 0, 'the': 0, 'of': 1, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.0
2025-02-25,TO PROPOSE AMENDMENTS ON 4 MARCH,Texas Lottery Commission acts to end courier sales in the backdrop of $83 million jackpot controversy,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/02/27/61938/1709044222-texas-lottery-tickets-generic.jpg,https://www.yogonet.com/international/news/2025/02/25/96321-texas-lottery-commission-acts-to-end-courier-sales-in-the-backdrop-of-83-million-jackpot-controversy,6,16,32,101,"['Texas', 'Lottery', 'Commission']",0.0,0.0,"{'to': 1, 'in': 0, 'of': 0, 'on': 1, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 1}","{'to': 1, 'in': 1, 'for': 0, 'gambling': 0, 'the': 1, 'of': 1, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,4.5
2025-02-26,EVIDENCE-DRIVEN MODEL,Malta Gaming Authority unveils enhanced oversight strategy for 2025,https://imagenesyogonet.b-cdn.net/data/imagenes/2023/08/09/56728/1691604862-mga-malta-generica.jpg,https://www.yogonet.com/international/news/2025/02/26/96316-malta-gaming-authority-unveils-enhanced-oversight-strategy-for-2025,2,9,21,67,"['Malta', 'Gaming', 'Authority']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 1, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 1, 'new': 0}",0.0,0.0,10.0
2024-10-29,TO EDUCATE ON INTERSECTIONS OF GAMBLING,University of Alberta introduces new course to equip professionals for Canada’s expanding gambling sector,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/10/28/69384/1730139969-university-alberta-canada.jpg,https://www.yogonet.com/international/news/2024/10/29/83442-university-of-alberta-introduces-new-course-to-equip-professionals-for-canadas-expanding-gambling-sector,6,14,39,105,"['University', 'Alberta']",0.0,0.13636363636363635,"{'to': 1, 'in': 0, 'of': 1, 'on': 1, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 1, 'march': 0}","{'to': 1, 'in': 0, 'for': 1, 'gambling': 1, 'the': 0, 'of': 1, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 1}",0.0,0.0,5.666666666666667
2024-05-13,"CPL GETS CA$300,000 EDUCATION FUND",IBIA and PFA Canada collaborate to provide sports integrity education to Canadian Premier League,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/05/10/64198/1715357638-ibia-pfa-canada-operadores.jpg,https://www.yogonet.com/international/news/2024/05/13/72146-ibia-and-pfa-canada-collaborate-to-provide-sports-integrity-education-to-canadian-premier-league,5,14,34,96,"['Canada', 'Canadian', 'Premier', 'League']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 2, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 1, 'gaming': 0, 'new': 0}",0.0,0.0,6.0
2024-04-09,BOOST TO ARMENIA'S WEB3 SECTOR,Fastex and Yerevan State University join forces to advance blockchain education in Armenia,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/04/09/63222/1712669407-fastex-yerevan-state-university-02.jpg,https://www.yogonet.com/international/news/2024/04/09/71643-fastex-and-yerevan-state-university-join-forces-to-advance-blockchain-education-in-armenia,5,13,30,90,"['Fastex', 'Yerevan', 'State', 'University', 'Armenia']",0.0,0.0,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 1, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 1, 'gaming': 0, 'new': 0}",0.0,0.0,5.2
2024-03-25,"CAMPAIGN BACKED BY A $300,000 BUDGET",New Jersey launches responsible gambling campaign during problem gambling awareness month,https://imagenesyogonet.b-cdn.net/data/imagenes/2023/02/10/52174/1676055276-matthew-platkin-attorney-general-new-jersey.jpg,https://www.yogonet.com/international/news/2024/03/25/71405-new-jersey-launches-responsible-gambling-campaign-during-problem-gambling-awareness-month,6,11,36,89,"['New', 'Jersey']",0.0,0.16818181818181818,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 1, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 2, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 1}",0.0,0.0,5.166666666666667
2024-03-14,FOR PEOPLE WITH AMBITIONS TO MOVE UP,New Jersey: Stockton University's new casino advancement program graduates its first class,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/03/13/62400/1710350031-stockton-university-casino-program-graduates.jpg,https://www.yogonet.com/international/news/2024/03/14/71257-new-jersey-stockton-university-39s-new-casino-advancement-program-graduates-its-first-class,7,12,36,90,"['New', 'Jersey:', 'Stockton']",0.0,0.17424242424242423,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 1, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 2}",0.0,0.0,4.285714285714286
2024-02-28,ON 12 MARCH,New York Senator Addabbo to host virtual discussion for Problem Gambling Awareness month,https://imagenesyogonet.b-cdn.net/data/imagenes/2022/03/02/43067/1646237652-joseph-addabbo-senador-new-york-02.jpg,https://www.yogonet.com/international/news/2024/02/28/71005-new-york-senator-addabbo-to-host-virtual-discussion-for-problem-gambling-awareness-month,3,13,11,88,"['New', 'York', 'Senator', 'Addabbo', 'Problem', 'Gambling', 'Awareness']",0.0,0.13636363636363635,"{'to': 0, 'in': 0, 'of': 0, 'on': 1, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 1}","{'to': 1, 'in': 0, 'for': 1, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 1}",0.0,0.0,3.0
2024-01-15,FOR ALL-LEVEL GAMBLING INDUSTRY MEMBERS,AGA and RG24seven team up to provide free training aimed at combating human trafficking,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/01/11/60829/1705000993-aga-human-trafficking-prevention-month-january-2024.jpg,https://www.yogonet.com/international/news/2024/01/15/70384-aga-and-rg24seven-team-up-to-provide-free-training-aimed-at-combating-human-trafficking,5,14,39,87,[],0.0,0.2,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 1, 'a': 0, 'and': 0, 'million': 0, 'gambling': 1, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 1, 'gaming': 0, 'new': 0}",0.0,0.0,7.0
2023-12-18,PROGRAM TO LAUNCH SPRING 2024,"MLB partners with EPIC, Entain Foundation to educate Minor League players on gambling harm",https://imagenesyogonet.b-cdn.net/data/imagenes/2023/04/03/53479/1680550248-minor-league-baseball-generica.jpg,https://www.yogonet.com/international/news/2023/12/18/70108-mlb-partners-with-epic-entain-foundation-to-educate-minor-league-players-on-gambling-harm,5,14,29,90,"['Entain', 'Foundation', 'Minor', 'League']",0.0,0.025,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.0
2023-10-17,WORKSHOPS IN SPANISH AND PORTUGUESE,Gaming Operations Academy launches dedicated LatAm gaming education service,https://imagenesyogonet.b-cdn.net/data/imagenes/2023/01/31/51892/1675170794-latinoamerica-juego-online-generica.jpg,https://www.yogonet.com/international/news/2023/10/17/69234-gaming-operations-academy-launches-dedicated-latam-gaming-education-service,5,9,35,75,"['Gaming', 'Operations', 'Academy']",0.0,0.0,"{'to': 0, 'in': 1, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 1, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 2, 'new': 0}",0.0,0.0,6.2
2023-09-22,TO ADVANCE INNOVATION IN NEVADA,"UNLV, Boyd close agreement to bring the Boyd Innovation Lab to the university’s Black Fire Innovation building",https://imagenesyogonet.b-cdn.net/data/imagenes/2021/04/16/36041/1625369884-unlv-edificio-exterior.jpg,https://www.yogonet.com/international/news/2023/09/22/68884-unlv-boyd-close-agreement-to-bring-the-boyd-innovation-lab-to-the-universitys-black-fire-innovation-building,5,17,31,110,"['Boyd', 'Boyd', 'Innovation', 'Lab', 'Black', 'Fire', 'Innovation']",0.0,-0.16666666666666666,"{'to': 1, 'in': 1, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 2, 'in': 0, 'for': 0, 'gambling': 0, 'the': 2, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.4
2022-09-30,NEW PARTNERSHIP,MLB joins AGA's responsible betting campaign,https://imagenesyogonet.b-cdn.net/data/imagenes/2019/07/25/26801/1625332864-baseball-mlb-generica.jpg,https://www.yogonet.com/international/news/2022/09/30/64449-mlb-joins-aga-39s-responsible-betting-campaign,2,6,15,44,[],0.13636363636363635,0.2,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,7.0
2022-09-30,WITHIN THE EUROPEAN WEEK OF SPORT,European Lotteries joins ESNGO for sport integrity program aimed at young people,https://imagenesyogonet.b-cdn.net/data/imagenes/2022/09/29/49313/1664478816-be-active-for-sports-integrity-bruselas-oradores.jpg,https://www.yogonet.com/international/news/2022/09/30/64447-european-lotteries-joins-esngo-for-sport-integrity-program-aimed-at-young-people,6,12,33,80,"['European', 'Lotteries']",0.0,0.05,"{'to': 0, 'in': 0, 'of': 1, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 1, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,4.666666666666667
2022-09-21,AMID AGA'S RESPONSIBLE GAMING MONTH,FanDuel expands responsible gaming efforts with first Play Well Day; partnership with boxer Amanda Serrano,https://imagenesyogonet.b-cdn.net/data/imagenes/2022/09/21/49124/1663786791-amanda-serrano-embajadora-fanduel.jpg,https://www.yogonet.com/international/news/2022/09/21/64326-fanduel-expands-responsible-gaming-efforts-with-first-play-well-day-partnership-with-boxer-amanda-serrano,5,15,35,106,"['Play', 'Well', 'Day;', 'Amanda', 'Serrano']",0.2,0.225,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 1, 'new': 0}",0.0,0.0,6.2
